usage_date,billing_period,account_id,account_name,business_unit,environment,region,service_name,product_name,team,cost_usd,usage_quantity,usage_unit,monthly_revenue_proxy,active_customers,workflows_processed,enterprise_customer_flag,sla_tier,budget_amount,forecast_baseline_cost,acquisition_phase,tag_owner,tag_environment,tag_product,tag_cost_center,allocation_status,anomaly_flag
2025-10-03,2025-10,1002,acquired-ai-platform,ai-products,staging,us-east-1,Amazon CloudWatch,ai-assistant,ml-engineering,5.32,38036.86,logs-metrics-events,942204.31,2914,47312,0,standard,128761.52,134637.08,pre-integration,,production,ai-assistant,ai-products,allocated,0
2025-10-03,2025-10,1002,acquired-ai-platform,ai-products,staging,us-east-1,Amazon EC2,reporting-api,ml-engineering,10.7,8852.59,compute-hours,622090.94,1730,8645,0,standard,97073.19,94085.46,pre-integration,ml-engineering,,reporting-api,ai-products,allocated,0
2025-10-03,2025-10,1002,acquired-ai-platform,ai-products,staging,us-east-1,Amazon EC2,workflow-intelligence,ml-engineering,32.77,32213.77,compute-hours,2361151.45,4263,33190,1,premium,288707.66,278401.53,pre-integration,ml-engineering,staging,workflow-intelligence,ai-products,allocated,0
2025-10-03,2025-10,1002,acquired-ai-platform,ai-products,prod,us-east-1,Amazon RDS,ai-assistant,data,96.59,109642.22,db-hours,1785883.88,2862,111548,0,standard,246214.2,243682.68,pre-integration,data,prod,ai-assistant,ai-products,allocated,0
2025-10-03,2025-10,1002,acquired-ai-platform,ai-products,prod,us-east-1,Amazon RDS,reporting-api,ml-engineering,16.53,16746.25,db-hours,491421.91,1734,16777,0,standard,44920.58,48167.22,pre-integration,,prod,reporting-api,ai-products,allocated,0
2025-10-03,2025-10,1002,acquired-ai-platform,ai-products,dev,us-east-1,Data Transfer,workflow-intelligence,ml-engineering,5.33,15893.87,gb-transfer,1252766.27,4121,21348,1,premium,151597.36,163047.53,pre-integration,ml-engineering,production,workflow-intelligence,,partially-allocated,0
2025-10-03,2025-10,1002,acquired-ai-platform,ai-products,prod,us-east-1,NAT Gateway,ai-assistant,ml-engineering,19.34,49630.01,gb-processed,1092205.48,2893,80922,0,standard,102510.93,104685.86,pre-integration,ml-engineering,prod,ai-assistant,,partially-allocated,0
2025-10-03,2025-10,1002,acquired-ai-platform,ai-products,dev,us-east-1,NAT Gateway,workflow-intelligence,data,4.5,13681.3,gb-processed,2252060.04,4258,21672,0,standard,256259.44,243822.96,pre-integration,data,dev,workflow-intelligence,ai-products,allocated,0
2025-10-03,2025-10,1002,acquired-ai-platform,ai-products,staging,us-east-1,Support / Shared Platform,workflow-intelligence,product-analytics,0.41,3726.49,shared-unit,2535414.45,4341,35717,0,premium,332109.21,333376.84,pre-integration,product-analytics,staging,,ai-products,unallocated,0
2025-10-03,2025-10,1002,acquired-ai-platform,ai-products,staging,us-east-1,Support / Shared Platform,reporting-api,platform,0.13,1229.47,shared-unit,992771.52,2072,10793,0,premium,113975.25,110033.94,pre-integration,platform,staging,reporting-api,ai-products,allocated,0
2025-10-03,2025-10,1003,shared-services,shared-ops,prod,us-east-1,AWS Fargate,ai-assistant,data,119.39,100871.72,compute-hours,1254781.05,2828,90556,1,enterprise,178047.09,185213.76,pre-integration,data,prod,ai-assistant,shared-ops,unallocated,0
2025-10-03,2025-10,1003,shared-services,shared-ops,staging,us-east-1,AWS Glue,workflow-intelligence,platform,1.32,6173.34,job-runs,1162858.43,4459,36281,0,premium,151758.03,152989.65,pre-integration,platform,staging,workflow-intelligence,,unallocated,0
2025-10-03,2025-10,1003,shared-services,shared-ops,prod,us-east-1,AWS Lambda,reporting-api,ml-engineering,8.98,20659.07,requests,952414.51,1597,20299,1,enterprise,105878.47,103484.77,pre-integration,ml-engineering,prod,reporting-api,shared-ops,unallocated,0
2025-10-03,2025-10,1003,shared-services,shared-ops,prod,us-east-1,Amazon Athena,ai-assistant,platform,2.78,20111.86,queries,842998.62,2760,95715,0,standard,128669.41,118544.89,pre-integration,platform,stage,ai-assistant,shared-ops,partially-allocated,0
2025-10-03,2025-10,1003,shared-services,shared-ops,prod,us-east-1,Amazon Athena,workflow-intelligence,platform,1.93,12623.21,queries,2401263.39,4047,77834,1,enterprise,272345.6,279132.37,pre-integration,platform,prod,workflow-intelligence,shared-ops,unallocated,0
2025-10-03,2025-10,1003,shared-services,shared-ops,dev,us-east-1,Amazon CloudWatch,reporting-api,product-analytics,0.69,4829.79,logs-metrics-events,1208601.38,2036,6382,1,enterprise,156903.31,145051.09,pre-integration,product-analytics,dev,reporting-api,shared-ops,allocated,0
2025-10-03,2025-10,1003,shared-services,shared-ops,dev,us-east-1,Amazon EBS,reporting-api,product-analytics,1.44,4988.21,gb-month-proxy,1105165.58,1923,5188,0,standard,158329.5,163895.51,pre-integration,product-analytics,dev,reporting-api,,allocated,0
2025-10-03,2025-10,1003,shared-services,shared-ops,staging,us-east-1,Amazon EC2,reporting-api,ml-engineering,9.41,8728.0,compute-hours,880336.28,2016,8399,0,standard,102887.68,105959.14,pre-integration,ml-engineering,staging,reporting-api,shared-ops,unallocated,0
2025-10-03,2025-10,1003,shared-services,shared-ops,prod,us-east-1,Amazon EC2,workflow-intelligence,platform,103.63,96949.78,compute-hours,1722722.83,4183,91724,1,enterprise,218792.29,215955.02,pre-integration,platform,prod,workflow-intelligence,shared-ops,partially-allocated,0
2025-10-03,2025-10,1003,shared-services,shared-ops,dev,us-east-1,Amazon EC2,ai-assistant,platform,24.48,22846.03,compute-hours,893040.82,2844,23194,0,standard,82786.16,86992.77,pre-integration,platform,dev,ai-assistant,shared-ops,unallocated,0
2025-10-03,2025-10,1003,shared-services,shared-ops,dev,us-east-1,Amazon RDS,ai-assistant,product-analytics,14.42,15443.27,db-hours,847971.36,2607,19115,0,premium,98172.67,102842.22,pre-integration,product-analytics,production,ai-assistant,,unallocated,0
2025-10-03,2025-10,1003,shared-services,shared-ops,dev,us-east-1,Amazon S3,reporting-api,product-analytics,0.82,2994.99,gb-month-proxy,496884.91,1770,5384,1,premium,54639.19,53715.45,pre-integration,product-analytics,dev,reporting-api,shared-ops,allocated,0
2025-10-03,2025-10,1003,shared-services,shared-ops,prod,us-east-1,Data Transfer,ai-assistant,ml-engineering,17.27,58442.15,gb-transfer,916858.33,2802,90262,1,premium,86916.46,88661.52,pre-integration,ml-engineering,prod,ai-assistant,shared-ops,allocated,0
2025-10-03,2025-10,1003,shared-services,shared-ops,staging,us-east-1,NAT Gateway,reporting-api,ml-engineering,1.68,4853.15,gb-processed,640811.45,1459,8087,1,premium,59823.21,56107.57,pre-integration,ml-engineering,staging,,shared-ops,partially-allocated,0
2025-10-04,2025-10,1001,legacy-core-prod,core-platform,dev,us-east-1,AWS Fargate,workflow-intelligence,data,19.14,15854.93,compute-hours,1041859.8,4003,17159,0,standard,121468.8,124981.54,pre-integration,data,dev,workflow-intelligence,,allocated,0
2025-10-04,2025-10,1001,legacy-core-prod,core-platform,prod,us-east-1,AWS Fargate,reporting-api,product-analytics,29.41,22208.22,compute-hours,766236.37,1716,18797,1,enterprise,72276.05,69701.18,pre-integration,,prod,reporting-api,core-platform,partially-allocated,0
2025-10-04,2025-10,1001,legacy-core-prod,core-platform,staging,us-east-1,AWS Glue,ai-assistant,platform,1.68,7804.45,job-runs,1249353.96,2999,45425,1,premium,180221.25,186380.15,pre-integration,platform,staging,ai-assistant,core-platform,allocated,0
2025-10-04,2025-10,1001,legacy-core-prod,core-platform,dev,us-east-1,AWS Glue,reporting-api,ml-engineering,0.15,742.09,job-runs,574811.67,1516,4017,0,standard,56505.74,52945.11,pre-integration,,dev,reporting-api,core-platform,partially-allocated,0
2025-10-04,2025-10,1001,legacy-core-prod,core-platform,prod,us-east-1,AWS Lambda,workflow-intelligence,platform,29.73,78532.26,requests,1694581.54,4302,78099,1,enterprise,205690.12,212403.71,pre-integration,platform,prod,workflow-intelligence,,partially-allocated,0
2025-10-04,2025-10,1001,legacy-core-prod,core-platform,dev,us-east-1,Amazon Athena,workflow-intelligence,product-analytics,0.52,3092.94,queries,2292976.24,4490,20175,1,enterprise,306101.52,295246.38,pre-integration,product-analytics,dev,workflow-intelligence,,allocated,0
2025-10-04,2025-10,1001,legacy-core-prod,core-platform,staging,us-east-1,Amazon CloudWatch,ai-assistant,data,3.91,26465.34,logs-metrics-events,1308886.97,3048,38502,0,standard,198335.35,213318.76,pre-integration,data,staging,ai-assistant,core-platform,allocated,0
2025-10-04,2025-10,1001,legacy-core-prod,core-platform,prod,us-east-1,Amazon EBS,reporting-api,platform,5.14,20035.28,gb-month-proxy,713015.02,1568,19553,1,enterprise,99954.06,93291.45,pre-integration,platform,prod,reporting-api,core-platform,allocated,0
2025-10-04,2025-10,1001,legacy-core-prod,core-platform,prod,us-east-1,Amazon EC2,ai-assistant,ml-engineering,110.95,106312.34,compute-hours,1715761.64,2847,109027,0,premium,206956.26,206872.59,pre-integration,ml-engineering,prod,ai-assistant,core-platform,allocated,0
2025-10-04,2025-10,1001,legacy-core-prod,core-platform,staging,us-east-1,Amazon RDS,ai-assistant,platform,34.43,39598.88,db-hours,1329328.23,2963,52133,1,premium,189021.89,186481.3,pre-integration,platform,staging,ai-assistant,core-platform,allocated,0
2025-10-04,2025-10,1001,legacy-core-prod,core-platform,dev,us-east-1,Amazon RDS,reporting-api,platform,4.03,3920.26,db-hours,874768.78,1531,3863,0,standard,104553.67,104963.78,pre-integration,platform,dev,reporting-api,,allocated,0
2025-10-04,2025-10,1001,legacy-core-prod,core-platform,staging,us-east-1,Amazon S3,reporting-api,data,0.99,4232.5,gb-month-proxy,926163.52,1811,9413,0,standard,138325.84,135214.55,pre-integration,data,staging,reporting-api,core-platform,allocated,0
2025-10-04,2025-10,1001,legacy-core-prod,core-platform,prod,us-east-1,Amazon S3,ai-assistant,ml-engineering,14.31,52631.27,gb-month-proxy,1271906.85,2882,102615,1,premium,190482.21,189252.37,pre-integration,ml-engineering,prod,ai-assistant,core-platform,allocated,0
2025-10-04,2025-10,1001,legacy-core-prod,core-platform,dev,us-east-1,Data Transfer,workflow-intelligence,product-analytics,3.63,11763.38,gb-transfer,2606161.92,4460,21039,1,enterprise,356844.4,370792.67,pre-integration,,dev,workflow-intelligence,core-platform,unallocated,0
2025-10-04,2025-10,1001,legacy-core-prod,core-platform,prod,us-east-1,Data Transfer,ai-assistant,data,18.74,55950.3,gb-transfer,840447.37,3055,86474,0,standard,88408.85,92331.39,pre-integration,data,prod,ai-assistant,core-platform,allocated,0
2025-10-04,2025-10,1001,legacy-core-prod,core-platform,prod,us-east-1,NAT Gateway,workflow-intelligence,platform,20.78,51463.31,gb-processed,1278188.47,4098,74080,1,enterprise,169981.11,169269.92,pre-integration,platform,prod,workflow-intelligence,core-platform,allocated,0
2025-10-04,2025-10,1001,legacy-core-prod,core-platform,prod,us-east-1,NAT Gateway,reporting-api,ml-engineering,3.47,8848.52,gb-processed,460135.77,1716,16746,1,enterprise,72153.95,72902.53,pre-integration,ml-engineering,prod,reporting-api,core-platform,allocated,0
2025-10-04,2025-10,1001,legacy-core-prod,core-platform,prod,us-east-1,Support / Shared Platform,reporting-api,data,0.28,2467.8,shared-unit,935360.24,1622,20808,0,standard,88026.62,91992.67,pre-integration,data,,reporting-api,core-platform,allocated,0
2025-10-04,2025-10,1002,acquired-ai-platform,ai-products,dev,us-east-1,AWS Fargate,workflow-intelligence,ml-engineering,22.7,17337.54,compute-hours,2269370.69,4418,18222,1,enterprise,338409.69,326851.91,pre-integration,ml-engineering,dev,workflow-intelligence,ai-products,allocated,0
2025-10-04,2025-10,1002,acquired-ai-platform,ai-products,prod,us-east-1,AWS Glue,ai-assistant,ml-engineering,3.37,17653.95,job-runs,1297382.28,2627,91682,1,premium,142800.39,149737.63,pre-integration,ml-engineering,prod,ai-assistant,ai-products,allocated,0
2025-10-04,2025-10,1002,acquired-ai-platform,ai-products,prod,us-east-1,Amazon Athena,ai-assistant,data,3.28,23568.08,queries,971691.36,3110,120135,0,standard,119790.97,128912.82,pre-integration,data,prod,ai-assistant,ai-products,allocated,0
2025-10-04,2025-10,1002,acquired-ai-platform,ai-products,prod,us-east-1,Amazon Athena,reporting-api,ml-engineering,0.57,3611.5,queries,1211476.2,1924,23645,1,premium,141438.73,132285.97,pre-integration,ml-engineering,prod,reporting-api,ai-products,allocated,0
2025-10-04,2025-10,1002,acquired-ai-platform,ai-products,staging,us-east-1,Amazon Athena,workflow-intelligence,ml-engineering,0.97,6546.3,queries,1891019.21,3997,32913,0,standard,291901.22,292550.03,pre-integration,ml-engineering,staging,workflow-intelligence,,allocated,0
2025-10-04,2025-10,1002,acquired-ai-platform,ai-products,prod,us-east-1,Amazon CloudWatch,workflow-intelligence,product-analytics,11.41,68987.63,logs-metrics-events,1399818.55,4447,98208,0,standard,177817.81,185457.19,pre-integration,product-analytics,prod,workflow-intelligence,ai-products,allocated,0
2025-10-04,2025-10,1002,acquired-ai-platform,ai-products,prod,us-east-1,Amazon EBS,reporting-api,data,3.34,13875.8,gb-month-proxy,637801.44,1719,16700,0,standard,59599.16,56694.2,pre-integration,data,prod,reporting-api,ai-products,allocated,0
2025-10-04,2025-10,1002,acquired-ai-platform,ai-products,prod,us-east-1,Amazon EC2,ai-assistant,data,96.22,93786.87,compute-hours,1183500.84,2737,93001,0,standard,157093.72,164323.33,pre-integration,data,prod,ai-assistant,ai-products,allocated,0
2025-10-04,2025-10,1002,acquired-ai-platform,ai-products,dev,us-east-1,Amazon RDS,workflow-intelligence,ml-engineering,15.63,17189.43,db-hours,2058689.71,4333,19218,0,premium,262664.37,262483.29,pre-integration,ml-engineering,dev,workflow-intelligence,ai-products,allocated,0
2025-10-04,2025-10,1002,acquired-ai-platform,ai-products,prod,us-east-1,Amazon RDS,reporting-api,product-analytics,15.28,16221.47,db-hours,564261.33,1536,19284,0,standard,79569.62,78581.85,pre-integration,product-analytics,prod,,ai-products,unallocated,0
2025-10-04,2025-10,1002,acquired-ai-platform,ai-products,staging,us-east-1,Amazon S3,workflow-intelligence,product-analytics,5.58,20736.67,gb-month-proxy,1236861.28,4210,36720,1,enterprise,179772.7,165546.31,pre-integration,product-analytics,staging,workflow-intelligence,ai-products,allocated,0
2025-10-04,2025-10,1002,acquired-ai-platform,ai-products,prod,us-east-1,Data Transfer,ai-assistant,product-analytics,17.23,58740.56,gb-transfer,850142.99,2843,96618,0,premium,119848.16,125159.43,pre-integration,product-analytics,,ai-assistant,ai-products,allocated,0
2025-10-04,2025-10,1002,acquired-ai-platform,ai-products,staging,us-east-1,NAT Gateway,ai-assistant,data,7.05,21629.91,gb-processed,916365.66,2926,37277,0,standard,108621.72,100449.57,pre-integration,data,,ai-assistant,ai-products,allocated,0
2025-10-04,2025-10,1002,acquired-ai-platform,ai-products,staging,us-east-1,NAT Gateway,workflow-intelligence,ml-engineering,8.78,23756.98,gb-processed,2412650.96,4207,39939,1,enterprise,374951.09,349456.55,pre-integration,ml-engineering,staging,workflow-intelligence,ai-products,allocated,0
2025-10-04,2025-10,1002,acquired-ai-platform,ai-products,prod,us-east-1,Support / Shared Platform,ai-assistant,platform,0.93,10083.05,shared-unit,1440905.56,2720,104860,0,premium,177717.96,189484.27,pre-integration,platform,prod,ai-assistant,ai-products,allocated,0
2025-10-04,2025-10,1003,shared-services,shared-ops,dev,us-east-1,AWS Glue,ai-assistant,data,0.85,3922.6,job-runs,1022806.48,2636,20438,0,standard,155613.37,153125.16,pre-integration,data,dev,ai-assistant,shared-ops,allocated,0
2025-10-04,2025-10,1003,shared-services,shared-ops,staging,us-east-1,AWS Lambda,reporting-api,data,2.68,6374.84,requests,937063.97,1767,7709,1,enterprise,85520.64,78987.78,pre-integration,data,staging,reporting-api,shared-ops,allocated,0
2025-10-04,2025-10,1003,shared-services,shared-ops,prod,us-east-1,Amazon Athena,workflow-intelligence,product-analytics,2.15,14218.61,queries,2442908.5,4309,71883,0,standard,262034.76,269166.73,pre-integration,product-analytics,prod,workflow-intelligence,shared-ops,allocated,0
2025-10-04,2025-10,1003,shared-services,shared-ops,prod,us-east-1,Amazon Athena,ai-assistant,platform,2.34,13839.45,queries,1054415.13,2882,82760,0,standard,140020.94,149773.58,pre-integration,platform,prod,ai-assistant,shared-ops,allocated,0
2025-10-04,2025-10,1003,shared-services,shared-ops,staging,us-east-1,Amazon EBS,reporting-api,product-analytics,2.27,9849.01,gb-month-proxy,933957.74,1743,9240,0,premium,99822.65,106565.46,pre-integration,product-analytics,staging,reporting-api,shared-ops,allocated,0
2025-10-04,2025-10,1003,shared-services,shared-ops,prod,us-east-1,Amazon EC2,ai-assistant,product-analytics,124.57,98747.19,compute-hours,1130488.63,3011,103841,0,premium,172573.12,180891.24,pre-integration,product-analytics,prod,ai-assistant,shared-ops,partially-allocated,0
2025-10-04,2025-10,1003,shared-services,shared-ops,prod,us-east-1,Amazon EC2,reporting-api,platform,18.32,15013.02,compute-hours,896006.95,1591,18600,0,standard,82669.56,77138.14,pre-integration,platform,prod,reporting-api,shared-ops,allocated,0
2025-10-04,2025-10,1003,shared-services,shared-ops,prod,us-east-1,Amazon RDS,reporting-api,platform,17.23,20281.48,db-hours,546754.57,1638,19518,0,standard,49982.14,53061.57,pre-integration,platform,prod,reporting-api,shared-ops,unallocated,0
2025-10-04,2025-10,1003,shared-services,shared-ops,prod,us-east-1,Amazon RDS,workflow-intelligence,data,54.49,58184.8,db-hours,2315185.48,4439,76214,0,standard,240055.84,241891.88,pre-integration,data,prod,workflow-intelligence,shared-ops,partially-allocated,0
2025-10-04,2025-10,1003,shared-services,shared-ops,prod,us-east-1,Amazon RDS,ai-assistant,platform,74.95,88537.94,db-hours,1368091.69,2935,107612,1,premium,161101.43,170839.23,pre-integration,,prod,,shared-ops,partially-allocated,0
